nutrition_ID,country_code,age_ID,variable_ID,median,lowerci_95,upperci_95,country_numeric
2618,GMB,2,3,0.999193021833575,0.77352270063535,1.30141428747955,270
2619,GMB,4,3,6.58208635807411,5.07527856418082,8.53394114447653,270
2620,GMB,5,3,9.746558576042927,7.50015182051755,12.6468093838837,270
2621,GMB,6,3,10.1291858226772,7.84118387494968,13.2530246358832,270
2622,GMB,7,3,7.02647885230659,5.4403351510695,9.16701017477889,270
2623,GNB,1,3,3.35052373809749,1.54206152231022,8.22576677807515,624
2624,GNB,2,3,12.2801953182787,5.89536922171176,29.3881187922121,624
2625,GNB,4,3,80.612352527165,37.8669090708767,175.281723685413,624
2626,GNB,5,3,117.257638253429,56.7669689240395,236.777470874366,624
2627,GNB,6,3,121.290903351735,59.9911883132962,245.40253283024,624
2628,GNB,7,3,90.9183294249315,63.2652087118482,131.364974953903,624
2629,GNQ,1,3,1.34367029550495,0.666268999471432,3.31054716046036,226
2630,GNQ,2,3,5.00156674912008,2.39015731419759,11.486595639894,226
2631,GNQ,4,3,32.6755242690115,16.2296095794099,74.2599223914226,226
2632,GNQ,5,3,47.949254482514,23.6685137945141,109.210240566776,226
2633,GNQ,6,3,49.7256422263539,23.9156148964721,114.741538010676,226
2634,GNQ,7,3,36.7547656746837,25.7674215861528,56.53788276883,226
2635,GRC,1,3,2.75479835270552,1.99910022550168,3.82095724119102,300
2636,GRC,2,3,4.22612652002941,3.16231840946369,5.68307361689469,300
2637,GRC,4,3,7.94348756488556,5.98487050659604,10.5197568397684,300
2638,GRC,5,3,9.88314517115721,7.44878740866844,13.0835712850498,300
2639,GRC,6,3,11.6579978938231,8.7990552567418,15.3960493844732,300
2640,GRC,7,3,13.9324726881476,10.5820403098507,18.2864749921056,300
2641,GRD,1,3,1.32853412618096,0.61087187604479,3.25461387090108,308
2642,GRD,2,3,4.337097221272,2.02532918321764,10.7176223812202,308
2643,GRD,4,3,23.8187835205203,10.9961741907681,58.0899611769932,308
2644,GRD,5,3,34.5295313547753,15.9226492366207,83.7846367728537,308
2645,GRD,6,3,37.2848899250818,16.7484383622163,89.2828661764053,308
2646,GRD,7,3,28.5384992132837,17.6755660661815,48.4733964356848,308
2647,GTM,1,3,2.29540930282494,1.94729753486927,2.67948715353681,320
2648,GTM,2,3,7.41395043786895,6.4082257944882,8.57098462318726,320
2649,GTM,4,3,40.7615881836783,35.3331997526854,47.2985405614338,320
2650,GTM,5,3,59.3075159001984,51.3652253352163,68.8054672276037,320
2651,GTM,6,3,63.4926542442538,55.145624948398,73.3099988637554,320
2652,GTM,7,3,46.0855102435475,40.1909966089152,52.8989360481311,320
2653,GUY,1,3,1.0588161643734,0.844020796992018,1.32287120238358,328
2654,GUY,2,3,3.4260915365693,2.766505800017,4.22533590442845,328
2655,GUY,4,3,18.8502084934394,15.2277113647271,23.2383868854262,328
2656,GUY,5,3,27.4329526137256,22.1594801752502,33.7825799029288,328
2657,GUY,6,3,29.3985687911568,23.7819345533519,36.1142785117876,328
2658,GUY,7,3,21.3686361635644,17.2543386461328,26.2133526153329,328
2659,HND,1,3,2.0299435141599,1.74784183582061,2.3742532811119,340
2660,HND,2,3,6.57300712316755,5.74465212403874,7.55220906658128,340
2661,HND,4,3,36.0695728883344,31.410105210628,41.6846595871865,340
2662,HND,5,3,52.5278370131046,45.5731739199066,60.7132310542232,340
2663,HND,6,3,56.2448294076793,49.0425199945105,64.9952585105621,340
2664,HND,7,3,41.1031819915978,35.9198559820759,47.3837270994876,340
2665,HRV,1,3,0.388389707022129,0.145565570633561,1.03327163902053,191
2666,HRV,2,3,1.18566294318819,0.462191138189272,3.07999465815124,191
2667,HRV,4,3,5.95798652811533,2.3523350510233,15.4933134660173,191
2668,HRV,5,3,8.72487099194402,3.49494732264133,22.6165602496795,191
2669,HRV,6,3,9.76860399939356,3.92593484566048,25.3466516338794,191
2670,HRV,7,3,8.22299254323675,3.32313694159917,21.0421351433157,191
2671,HTI,1,3,1.3433756943471,1.14750045159596,1.56831974312045,332
2672,HTI,2,3,4.3492696753212,3.77128053659272,5.0111734396162,332
2673,HTI,4,3,23.9087017221719,20.5997038081912,27.7460140471475,332
2674,HTI,5,3,34.7751993486189,29.8877829225178,40.4458144648345,332
2675,HTI,6,3,37.2146698406187,31.9860422778902,43.2698889686464,332
2676,HTI,7,3,26.8157606315004,23.1010244649358,31.1975200251736,332
2677,HUN,1,3,0.768193022556675,0.223950555528385,2.37179982115605,348
2678,HUN,2,3,2.34549503803787,0.711498094266823,7.08795927906484,348
2679,HUN,4,3,11.7290528839236,3.60975319705631,35.5473127783176,348
2680,HUN,5,3,17.1820199326631,5.34642264363649,52.6071083206337,348
2681,HUN,6,3,19.3231382835741,6.07214831381949,58.6427163447878,348
2682,HUN,7,3,16.183507636216,5.21264089882243,48.5490351020708,348
2683,IDN,1,3,4.46633966918856,3.83429463122512,5.23483970048331,360
2684,IDN,2,3,9.00267062616954,7.99641426864945,10.1592879990639,360
2685,IDN,4,3,24.8906490290212,22.1013641469994,28.144266183835,360
2686,IDN,5,3,31.0281342086907,27.3497600174828,35.3228219327067,360
2687,IDN,6,3,32.1513737203696,28.3012621192939,36.5238687765501,360
2688,IDN,7,3,27.5328633470221,24.3807056658195,31.1455168013621,360
2689,IND,1,3,0.48806772423599,0.412275862031984,0.576816516230154,356
2690,IND,2,3,2.07547087862189,1.81666257776768,2.37019351190925,356
2691,IND,4,3,16.9938983187843,14.8942147408013,19.4620155172473,356
2692,IND,5,3,27.976046255403,24.5030487291727,32.0280432829969,356
2693,IND,6,3,32.3157075907413,28.5875911996382,36.5322241873945,356
2694,IND,7,3,24.8755873337748,22.5284886057923,27.6413070995909,356
2695,IRL,1,3,4.55466591862608,1.91692735145907,10.3158362975169,372
2696,IRL,2,3,6.99580884696542,2.96367278706906,15.5296322354563,372
2697,IRL,4,3,13.1227426508144,5.67324496055525,28.928424130885,372
2698,IRL,5,3,16.3387098631676,7.11314747135172,35.9627029080264,372
2699,IRL,6,3,19.2642984607922,8.38806650040946,42.670002172317,372
2700,IRL,7,3,22.2864948645613,9.65926995777098,49.370498558421,372
2701,IRN,1,3,0.503526807605485,0.398152748286768,0.639587269875716,364
2702,IRN,2,3,1.86838156425409,1.54363966454524,2.26650592293511,364
2703,IRN,4,3,12.5797349545498,10.4181178340814,15.0837625362954,364
2704,IRN,5,3,19.4146564044339,16.2228411595613,23.1579586830541,364
2705,IRN,6,3,21.5200588269672,18.3576612805121,25.1941075253774,364
2706,IRN,7,3,15.4473399773411,13.7743475841751,17.3305732188018,364
2707,IRQ,1,3,1.12579650930655,0.469466903353219,3.05435319063711,368
2708,IRQ,2,3,4.17637700241095,1.75188830503538,11.493271279514,368
2709,IRQ,4,3,28.1713055721374,11.3446393521544,75.8008809362456,368
2710,IRQ,5,3,43.1394525345639,17.5309317415573,116.634552041142,368
2711,IRQ,6,3,48.5785126409671,19.8101059973806,125.079662148477,368
2712,IRQ,7,3,36.192410469195,19.4841221535549,70.4719929472229,368
2713,ISL,1,3,1.09269067501184,0.814730309620693,1.47898554889327,352
2714,ISL,2,3,1.67669979461712,1.28884625980799,2.17975667864532,352
2715,ISL,4,3,3.13945487139765,2.45716535890886,4.05015628122152,352
2716,ISL,5,3,3.91629471942236,3.05117222558203,5.02408962161712,352
2717,ISL,6,3,4.61364807060355,3.60769712182318,5.91159292691863,352
2718,ISL,7,3,5.3561722244837,4.19990437697548,6.85017876272459,352
2719,ISR,1,3,2.30447602768122,1.75559121110846,3.0164465656912,376
2720,ISR,2,3,8.55636445031192,6.7685486536611,10.7912632006012,376
2721,ISR,4,3,57.4025799619333,46.3313076423038,71.2921624504085,376
2722,ISR,5,3,88.6177959246304,71.6833345122444,109.81775070845,376
2723,ISR,6,3,98.26594269029792,80.5781206994971,119.94210021304,376
2724,ISR,7,3,70.6217839381542,59.6544027091933,83.5659861927957,376
2725,ITA,1,3,2.71945536020171,2.20309935694043,3.38036397976456,380
2726,ITA,2,3,4.1765056087286,3.53934097430473,4.95568152291658,380
2727,ITA,4,3,7.82914234021849,6.80056947824507,9.03932357089661,380
2728,ITA,5,3,9.75221842564078,8.47380278924668,11.2636175536442,380
2729,ITA,6,3,11.5013145908544,10.0247103889388,13.2021023600176,380
2730,ITA,7,3,13.7709661096029,12.2002764568808,15.6243149075161,380
2731,JAM,1,3,0.560467431703031,0.381345703252374,0.827713819113526,388
2732,JAM,2,3,1.81600130748948,1.24110116063961,2.65882551739097,388
2733,JAM,4,3,9.98719461173571,6.77459718798028,14.787837588495,388
2734,JAM,5,3,14.5452811296146,9.85331582980405,21.4686576985978,388
2735,JAM,6,3,15.6030885411918,10.6454133654915,22.843139365992,388
2736,JAM,7,3,11.3601634237773,7.80773708014181,16.6335041786343,388
2737,JOR,1,3,0.844303053230077,0.715433177047939,0.999736184631719,400
2738,JOR,2,3,3.12912394831393,2.75081787243067,3.56450360543888,400
2739,JOR,4,3,21.0190764894216,17.9831008345991,24.5589231487662,400
2740,JOR,5,3,32.457004283608,27.4927928675648,38.377918134825,400
2741,JOR,6,3,35.936976293277,30.5709477006734,42.3567647901073,400
2742,JOR,7,3,25.935244304524,22.191004313636,30.3004134330962,400
2743,JPN,1,3,8.50530563128233,6.84698482885102,10.6302873920851,392
2744,JPN,2,3,17.1506854974856,14.3505480208215,20.6699735251329,392
2745,JPN,4,3,47.4594791701317,40.5397732349973,55.8691303378752,392
2746,JPN,5,3,59.1945270863268,50.6006200343194,69.5587387058189,392
2747,JPN,6,3,61.2993500587953,52.7260983846324,71.6237495502215,392
2748,JPN,7,3,58.9349508695898,51.4986151839789,67.9269994938532,392
2749,KAZ,1,3,0.318076357298766,0.143034429884537,0.781287861803059,398
2750,KAZ,2,3,0.959439936920778,0.431050143973054,2.30516652857045,398
2751,KAZ,4,3,4.88162059389686,2.26474508335939,11.7175153787219,398
2752,KAZ,5,3,7.19179268465787,3.22944537207343,17.8137207947849,398
2753,KAZ,6,3,8.02636578744944,3.65360942925776,19.6501711403598,398
2754,KAZ,7,3,6.70760076656977,4.00650485223015,11.662910046694,398
2755,KEN,1,3,1.06145182030719,0.921873304574269,1.21843543109362,404
2756,KEN,2,3,3.88947227000596,3.40846507393264,4.44714463204534,404
2757,KEN,4,3,25.5760829079352,22.1883903718327,29.4797667922587,404
2758,KEN,5,3,37.8821904622809,32.7688649662832,43.7789590747419,404
2759,KEN,6,3,39.3836707345719,34.1090936535094,45.4965405083943,404
2760,KEN,7,3,27.9956665626201,24.4517676817795,32.2052118354398,404
2761,KGZ,1,3,0.317085131175707,0.222173466282749,0.457003522813818,417
2762,KGZ,2,3,0.967762609042443,0.693928833860017,1.3344091206525,417
2763,KGZ,4,3,4.87223195307387,3.32540264544826,7.11713524620423,417
2764,KGZ,5,3,7.14927112446204,4.78880212280473,10.6421991260718,417
2765,KGZ,6,3,8.00018433797639,5.3840863455961,11.9880548237876,417
2766,KGZ,7,3,6.16756781796668,4.19310865298617,9.13025481822401,417
2767,KHM,1,3,0.622407720484759,0.514755316759988,0.754961203360028,116
2768,KHM,2,3,1.25612877940049,1.0612762280314,1.48976425463058,116
2769,KHM,4,3,3.47173756708295,2.91661121190758,4.14890358163552,116
2770,KHM,5,3,4.32408219660373,3.61465274450848,5.20248693882701,116
2771,KHM,6,3,4.47598005345889,3.74140289443631,5.39030562333192,116
2772,KHM,7,3,3.77116104077821,3.17080159391144,4.50860279438334,116
2773,KIR,1,3,4.60952661252593,2.01479388150279,11.2120418202378,296
2774,KIR,2,3,9.185454201282132,4.06517527231014,22.5428526179619,296
2775,KIR,4,3,25.502395457447,11.3335979408934,62.2611852323889,296
2776,KIR,5,3,31.7826777501022,13.6260202539156,75.0309692303043,296
2777,KIR,6,3,32.9677666936566,14.8478535734394,80.9929720658281,296
2778,KIR,7,3,29.1873401233096,16.7511893521902,52.3145371525367,296
2779,KOR,1,3,4.22729235560237,3.50184962722356,5.07636724644101,410
2780,KOR,2,3,8.51539161472216,7.41492040268092,9.77262387875289,410
2781,KOR,4,3,23.5841974555897,21.2379832408818,26.1095071971647,410
2782,KOR,5,3,29.3916348360189,26.6323096615183,32.4241236304514,410
2783,KOR,6,3,30.429088216658,27.7187564887807,33.236308353705,410
2784,KOR,7,3,27.7464400513357,25.6748311282242,29.9416658474508,410
2785,KWT,1,3,1.32698901741523,0.48222866480787,4.17398432962691,414
2786,KWT,2,3,5.04788760602345,1.81817349248805,15.5245288101566,414
2787,KWT,4,3,34.4154241891003,12.0357186780409,103.03264268542,414
2788,KWT,5,3,53.1003145644251,17.8785907714752,156.81424242919,414
2789,KWT,6,3,58.0832311631611,21.0057631071877,166.234263787566,414
2790,KWT,7,3,45.229671593865,23.8875458826307,86.4371734917018,414
2791,LAO,1,3,3.86449624774111,1.6443357344301,10.3571621106707,418
2792,LAO,2,3,7.90869105855462,3.47699965351554,20.1186720574737,418
2793,LAO,4,3,22.1104607095258,9.378944147872392,55.2746124137773,418
2794,LAO,5,3,26.994327080713,11.7642172756096,68.8112791656872,418
2795,LAO,6,3,27.7669147573238,11.8539357958714,70.6850938347927,418
2796,LAO,7,3,25.3229370789559,14.7340837938778,44.6359701302493,418
2797,LBN,1,3,0.886635999786557,0.674607656585817,1.16350879802009,422
2798,LBN,2,3,3.29265148205585,2.61180506547979,4.13926657823697,422
2799,LBN,4,3,22.1162978956688,17.8529574405277,27.2683053282288,422
2800,LBN,5,3,34.1320196191303,27.5298660832392,41.858785430973,422
2801,LBN,6,3,37.7318469975962,30.791651280773,45.6608528075198,422
2802,LBN,7,3,27.5291316960825,22.9203062839,32.7165492714418,422
2803,LBR,1,3,0.361048498743015,0.289844569792721,0.448492274512834,430
2804,LBR,2,3,1.32329239031675,1.07158257003197,1.62785228554101,430
2805,LBR,4,3,8.69770135961592,7.03464670636768,10.7352584785815,430
2806,LBR,5,3,12.8878548259262,10.4063234284244,15.9599593066263,430
2807,LBR,6,3,13.3783444324967,10.8459095616239,16.4819231731745,430
2808,LBR,7,3,9.48178154583783,7.71228707728517,11.6388118998234,430
2809,LBY,1,3,1.12254968163517,0.461441388449411,3.06558826900074,434
2810,LBY,2,3,4.18474818565364,1.67994253331465,11.1188247052156,434
2811,LBY,4,3,28.2590405757681,11.2812386838126,77.7908924116348,434
2812,LBY,5,3,43.428168439602,18.1577578991144,112.376500656156,434
2813,LBY,6,3,48.8251583950857,19.645039943696,126.572441301043,434
2814,LBY,7,3,37.1334604883377,20.0985392454715,70.6996747366973,434
2815,LCA,1,3,2.59122641411101,1.15372405234388,6.5595714113803,662
2816,LCA,2,3,8.53468124634569,3.689352221358,21.8776344206338,662
2817,LCA,4,3,46.6479710595955,20.8440511823441,113.295270661377,662
2818,LCA,5,3,67.261799407314,29.0971615328964,162.90029814819,662
2819,LCA,6,3,72.453581972664,31.9308920610955,170.380234095733,662
2820,LCA,7,3,57.1834481606407,34.3492720062036,95.9183865398761,662
2821,LKA,1,3,1.6250711465064,1.30837758131317,1.99760449441354,144
2822,LKA,2,3,6.90442053483545,5.69124296343831,8.27536591159536,144
2823,LKA,4,3,56.5056106110051,46.5185651715971,68.4804892725007,144
2824,LKA,5,3,92.9533507381018,76.4981176015972,112.704370438375,144
2825,LKA,6,3,107.335343436221,89.7116895621707,128.854124903011,144
2826,LKA,7,3,82.5643908071453,70.316128137914,96.4893488358954,144
2827,LSO,1,3,0.558857847641274,0.468394692167025,0.671763716478689,426
2828,LSO,2,3,2.04998533573083,1.72820721093009,2.45408038922013,426
2829,LSO,4,3,13.4804915521229,11.2792124934356,16.3258285026862,426
2830,LSO,5,3,19.9685792491334,16.70430563573,24.2278363032772,426
2831,LSO,6,3,20.7393056666026,17.3656561081592,25.0762231623554,426
2832,LSO,7,3,15.1637994026584,12.6989673107193,18.3285151066973,426
2833,LTU,1,3,1.16398629932765,0.494636279089801,2.95724429528071,440
2834,LTU,2,3,3.57766416499628,1.54711165312225,8.68794672572444,440
2835,LTU,4,3,17.7491877404995,7.85279640907832,46.0161668824001,440
2836,LTU,5,3,26.3870255705277,11.8544714164917,64.0426716005607,440
2837,LTU,6,3,29.2744457459154,12.8048622965339,74.7021838033364,440
2838,LTU,7,3,26.4673548853452,15.8654991118958,44.4660840738963,440
2839,LUX,1,3,1.94903507278373,0.58940677145843,6.72437449729366,442
2840,LUX,2,3,3.00160388527374,0.914435430011185,10.2218808129254,442
2841,LUX,4,3,5.60689308282602,1.72294215260186,18.8173791671866,442
2842,LUX,5,3,6.96928196761563,2.13811970753918,23.4580455517059,442
2843,LUX,6,3,8.24438453701617,2.52793262373928,27.6887053852593,442
2844,LUX,7,3,9.8719768923037,3.01668250290946,33.0686426685293,442
2845,LVA,1,3,0.474585942627207,0.207340688638659,1.12816458710494,428
2846,LVA,2,3,1.44641940693314,0.654201534291973,3.37076233574585,428
2847,LVA,4,3,7.25202749850931,3.31033367158674,16.887396211242,428
2848,LVA,5,3,10.6558968406816,4.86682699276733,24.7007862207691,428
2849,LVA,6,3,11.9819276663163,5.4982655993758,27.2589108661201,428
2850,LVA,7,3,9.97394437046473,4.60777298438577,22.2879383159986,428
2851,MAR,1,3,1.16751889000755,0.47273583233185,3.35650367073991,504
2852,MAR,2,3,4.28663601177932,1.75628675088333,12.4186682478945,504
2853,MAR,4,3,29.0890673917884,11.2839982761692,81.4122612585258,504
2854,MAR,5,3,44.0264039656041,17.7649250443522,124.396626080926,504
2855,MAR,6,3,49.1096880043206,20.0902760732461,137.070601957054,504
2856,MAR,7,3,38.5105422924087,20.5922621462437,74.1156954802222,504
2857,MDA,1,3,5.24374533051116,2.25897424270412,12.9793139243422,498
2858,MDA,2,3,15.8983810289545,7.03814866916448,39.5171986638066,498
2859,MDA,4,3,79.4865048805225,35.2896687291963,175.197725463603,498
2860,MDA,5,3,116.201782959178,53.7407546820202,232.086054140789,498
2861,MDA,6,3,130.370793409201,60.2200270390889,252.10761167267,498
2862,MDA,7,3,112.73543267386,69.487364294467,173.244021198562,498
2863,MDG,1,3,0.307466571960239,0.260214668215564,0.361815262612113,450
2864,MDG,2,3,1.12877411194223,0.963894970773166,1.31797876151775,450
2865,MDG,4,3,7.42096606797852,6.31259457371384,8.73154542051673,450
2866,MDG,5,3,10.9846301723138,9.35932751470907,12.9328582459728,450
2867,MDG,6,3,11.4169208837527,9.77946364642888,13.4013477339165,450
2868,MDG,7,3,8.10017963818595,6.90648476520316,9.50502712025493,450
2869,MDV,1,3,0.540829292388575,0.427561225195197,0.675854573226991,462
2870,MDV,2,3,2.29941875044825,1.86291310112473,2.8140411853319,462
2871,MDV,4,3,18.8394805749961,15.0885756721603,23.1739699701198,462
2872,MDV,5,3,30.9064389207863,24.8018495044046,37.9754735176106,462
2873,MDV,6,3,36.0648929547486,29.0606090447368,44.3935694851042,462
2874,MDV,7,3,28.4178645091383,23.1115380987311,34.6750538622066,462
2875,MEX,1,3,2.01757156263393,1.74924796741077,2.32920306317234,484
2876,MEX,2,3,6.53049248737809,5.78203154665053,7.37019167632743,484
2877,MEX,4,3,35.8616621047024,31.7927781497531,40.4041105518686,484
2878,MEX,5,3,52.1687794096367,46.3722365755498,58.8043062678011,484
2879,MEX,6,3,55.9049319048861,49.9659880607079,62.5630590962133,484
2880,MEX,7,3,40.5571204773139,36.6856296549164,44.8244185171938,484
2881,MHL,1,3,6.18708421115259,2.64332119216122,15.4998379629489,584
2882,MHL,2,3,12.3731546397198,5.51851071187564,30.8328315786278,584
2883,MHL,4,3,34.1763296849468,14.9656905443865,85.903208697225,584
2884,MHL,5,3,42.9472194816378,18.4644039510708,107.843106614533,584
2885,MHL,6,3,43.772534961548,18.8734640421365,113.980099105847,584
2886,MHL,7,3,40.6298413713953,23.7714961622017,69.7041890305554,584
2887,MKD,1,3,0.952130113384934,0.427255935778783,2.29786638279804,807
2888,MKD,2,3,2.88316922683759,1.30521707282982,6.81588877135704,807
2889,MKD,4,3,14.7350839443312,6.63580090374806,34.7412969396615,807
2890,MKD,5,3,21.4100806633216,9.73574680530128,50.1587565452501,807
2891,MKD,6,3,23.9466956312597,11.1789275459975,59.3517312099574,807
2892,MKD,7,3,21.294221470503,12.9243000552171,36.2829987479657,807
2893,MLI,1,3,0.587221645064339,0.495976133460503,0.693551424079333,466
2894,MLI,2,3,2.15254371153647,1.82987468073015,2.5285674088327,466
2895,MLI,4,3,14.1505086135479,11.9768722246377,16.6933716598521,466
2896,MLI,5,3,20.9531562465489,17.7614226131619,24.6952000242157,466
2897,MLI,6,3,21.7683539072914,18.4791237823879,25.6661358607171,466
2898,MLI,7,3,15.0398236246415,12.778304484652,17.6230007261741,466
2899,MLT,1,3,0.727396870319912,0.370578652406113,1.41837461759682,470
2900,MLT,2,3,1.11334368910723,0.575752538645589,2.140686018947,470
2901,MLT,4,3,2.09323242936171,1.10166081340449,4.00792529572705,470
2902,MLT,5,3,2.60600388154955,1.3697609790199,4.99503329310384,470
2903,MLT,6,3,3.07134881164117,1.61852437525607,5.8469847763163,470
2904,MLT,7,3,3.67993133977227,1.93417640345322,6.90905936804123,470
2905,MMR,1,3,3.78086832961972,1.58928677920058,10.2848997801584,104
2906,MMR,2,3,7.49798179683734,3.20994838243857,20.9444224587249,104
2907,MMR,4,3,21.346142069158,8.90106651818024,56.3506184492799,104
2908,MMR,5,3,26.0701402179761,10.8307248074952,71.1491829401339,104
2909,MMR,6,3,27.1436085208186,11.1187347105055,73.8233572003935,104
2910,MMR,7,3,25.5692074931396,14.6403491589798,44.6565094470383,104
2911,MNE,1,3,1.47054269386566,0.525114471000378,3.90989524336666,499
2912,MNE,2,3,4.47223440792326,1.65561540897142,11.7691350689177,499
2913,MNE,4,3,22.3947994742508,8.48646695528283,58.8791676876908,499
2914,MNE,5,3,32.9018811789312,12.4314241219185,86.6214468366498,499
2915,MNE,6,3,36.9518682354266,14.2092323048483,96.18111036458808,499
2916,MNE,7,3,30.5243732237556,11.8534349697593,78.2478908190975,499
2917,MNG,1,3,1.36794647326439,0.581529055045971,3.43986562762075,496
2918,MNG,2,3,4.08017406514747,1.85816917934526,10.4093818986399,496
2919,MNG,4,3,20.7101027921638,9.3897634220184,51.9841766819747,496
2920,MNG,5,3,31.24464647502,13.7756709728342,76.5523610119882,496
2921,MNG,6,3,34.3729100931565,15.1677156389621,87.7367978169525,496
2922,MNG,7,3,28.471047413601,16.9628133763756,49.8245442356424,496
2923,MOZ,1,3,1.19186876245428,0.975425812137813,1.46158296251799,508
2924,MOZ,2,3,4.37598124353476,3.60091476191265,5.30136812610406,508
2925,MOZ,4,3,28.7756432395079,23.6765039317738,34.8724870177493,508
2926,MOZ,5,3,42.6026058357632,35.0940587890108,51.6637404510489,508
2927,MOZ,6,3,44.264228175825,36.3908467180507,53.6726006793255,508
2928,MOZ,7,3,31.0277014969519,25.6465242148991,37.3999104918948,508
2929,MRT,1,3,0.695998072173363,0.331361003191329,1.57977512257761,478
2930,MRT,2,3,2.53827827580741,1.21472524009871,6.10529215654125,478
2931,MRT,4,3,16.8538198091562,7.96854599615055,39.3500854673486,478
2932,MRT,5,3,24.9405297643024,11.8076935720733,58.8289504973971,478
2933,MRT,6,3,25.4941127282033,12.1285298912165,60.2493610224459,478
2934,MRT,7,3,19.5204588336304,13.4844960552186,29.8623533192688,478
2935,MUS,1,3,1.31304991487555,0.880447532552764,1.91973162524349,480
2936,MUS,2,3,4.80775958461148,3.2437191622116,7.03902458887863,480
2937,MUS,4,3,31.5614188143416,21.3543867537644,46.4531442462755,480
2938,MUS,5,3,46.760597461371,31.6873832962248,69.0216114765112,480
2939,MUS,6,3,48.5891460797621,32.9530688682648,71.4133630753384,480
2940,MUS,7,3,38.4890931635421,26.3161528892332,56.6915153466185,480
2941,MWI,1,3,0.936931116456486,0.814466362984752,1.0784851571038,454
2942,MWI,2,3,3.43479544565339,3.00482870618017,3.92344665407564,454
2943,MWI,4,3,22.5855666868018,19.6205393592527,26.0241740185255,454
2944,MWI,5,3,33.4885176615331,29.0258663460546,38.5961600225013,454
2945,MWI,6,3,34.8314233713985,30.1609322891489,39.9599854727714,454
2946,MWI,7,3,24.6029046087915,21.3934703413453,28.0823366414817,454
2947,MYS,1,3,4.08996668763146,3.2518584698456,5.12401707877064,458
2948,MYS,2,3,8.25538374345673,6.78821884897669,9.97699516774315,458
2949,MYS,4,3,22.8399656741583,19.0686541303629,27.2647182888607,458
2950,MYS,5,3,28.4419855975201,23.8311261237834,33.8717224919133,458
2951,MYS,6,3,29.4493965396029,24.7437533152121,34.7860828599729,458
2952,MYS,7,3,25.4199405722953,21.5793663031854,29.7988739598663,458
2953,NAM,1,3,0.475350405485764,0.396506026716714,0.570729345662898,516
2954,NAM,2,3,1.74157449087812,1.46400624582857,2.07951904852778,516
2955,NAM,4,3,11.4534782214499,9.568634762160007,13.7790416925529,516
2956,NAM,5,3,16.9583725919241,14.1954478354033,20.4197836697978,516
2957,NAM,6,3,17.6291726854882,14.7769130012497,21.1495811457402,516
2958,NAM,7,3,12.6126326951673,10.5829612760781,15.0420349218273,516
2959,NER,1,3,1.14182799839017,0.951303026185208,1.37283199267878,562
2960,NER,2,3,4.19492201331427,3.51147870471722,5.01505171523828,562
2961,NER,4,3,27.6150369129318,23.0181015351958,33.081139031234,562
2962,NER,5,3,40.8670797830654,34.051638505856,49.1047096644637,562
2963,NER,6,3,42.3935885114944,35.4205688905585,50.960890064704,562
2964,NER,7,3,28.9416792691538,24.0288480117619,34.7444201275666,562
2965,NGA,1,3,0.773967135181311,0.668911149901669,0.891601286072247,566
2966,NGA,2,3,2.83947285167656,2.4776105806357,3.24965386329383,566
2967,NGA,4,3,18.6605443854898,16.3013436978538,21.4851992501883,566
2968,NGA,5,3,27.6295491994167,24.1217432848516,31.7716757112152,566
2969,NGA,6,3,28.7183600372826,25.0656465441431,32.9498841523795,566
2970,NGA,7,3,19.9283410529442,17.4168168240121,22.7494062300796,566
2971,NIC,1,3,1.32692606017899,0.611557886143212,3.34727642826454,558
2972,NIC,2,3,4.29693664400084,1.93991311424778,10.4336705242792,558
2973,NIC,4,3,23.6062317189689,10.7042135654805,58.0364070687457,558
2974,NIC,5,3,34.3090033067965,15.4993550682365,84.6540318181652,558
2975,NIC,6,3,37.0339760531501,16.7547932208557,87.713209193882,558
2976,NIC,7,3,28.3438428942143,17.4427155410408,48.5404450128789,558
2977,NLD,1,3,1.06688599990905,0.840505301362734,1.36316973284409,528
2978,NLD,2,3,1.63543912432025,1.34357784279712,2.0017063618989,528
2979,NLD,4,3,3.06845649698544,2.57324390318127,3.66535417788119,528
2980,NLD,5,3,3.82023656614461,3.18810744729141,4.55353868235643,528
2981,NLD,6,3,4.51290071468827,3.76261180370152,5.36760029156945,528
2982,NLD,7,3,5.31646413758033,4.49513788254529,6.27262330931348,528
2983,NOR,1,3,0.215909813158659,0.0911693816852995,0.572325072778886,578
2984,NOR,2,3,0.330767260251731,0.139494102140641,0.877229960797768,578
2985,NOR,4,3,0.624632296443126,0.259339299224561,1.62186677312668,578
2986,NOR,5,3,0.776839963609094,0.321195242460037,2.01496910038601,578
2987,NOR,6,3,0.915552305630945,0.378002134639134,2.38076537005763,578
2988,NOR,7,3,1.07526023040032,0.447221835666978,2.81229023248975,578
2989,NPL,1,3,1.16172362772272,0.979642845361438,1.37031892229532,524
2990,NPL,2,3,4.9417970243697,4.31968707620408,5.66950028482355,524
2991,NPL,4,3,40.4422294564065,35.0772457106467,46.6476362071769,524
2992,NPL,5,3,66.5429008965015,57.3867350348131,76.9207273105432,524
2993,NPL,6,3,76.8484183466223,66.7294507542987,88.3800222499947,524
2994,NPL,7,3,58.6885461222072,51.5576695955279,67.0009541721962,524
2995,NZL,1,3,12.3354077777617,9.13972222042937,16.3261169842105,554
2996,NZL,2,3,18.9147741580693,14.4927983953438,24.263231845315,554
